,machine,reward,num_actions,max_RUL,slack,reward_estimate
177,178,30,30,127,97,0.24
178,179,-617,112,112,0,-5.51
179,180,86,86,277,191,0.31
180,181,158,59,75,16,2.11
181,182,50,50,95,45,0.53
182,183,115,16,20,4,5.75
183,184,101,101,203,102,0.5
184,185,105,105,182,77,0.58
185,186,-647,82,82,0,-7.89
186,187,64,64,130,66,0.49
187,188,19,19,165,146,0.12
188,189,23,23,58,35,0.4
189,190,20,20,162,142,0.12
190,191,76,76,277,201,0.27
191,192,-607,122,122,0,-4.98
192,193,50,50,75,25,0.67
193,194,51,51,116,65,0.44
194,195,168,69,77,8,2.18
195,196,3,3,139,136,0.02
196,197,46,46,212,166,0.22
197,198,79,79,112,33,0.71
198,199,110,110,162,52,0.68
199,200,34,34,148,114,0.23
200,201,-692,37,37,0,-18.7
201,202,71,71,121,50,0.59
202,203,12,12,185,173,0.06
203,204,-589,140,140,0,-4.21
204,205,37,37,60,23,0.62
205,206,-658,71,71,0,-9.27
206,207,-598,131,131,0,-4.56
207,208,1,1,173,172,0.01
208,209,45,45,143,98,0.31
209,210,73,73,218,145,0.33
210,211,-599,130,130,0,-4.61
211,212,56,56,108,52,0.52
212,213,-685,44,44,0,-15.57
213,214,29,29,152,123,0.19
214,215,293,194,209,15,1.4
215,216,41,41,170,129,0.24
216,217,-675,54,54,0,-12.5
217,218,178,79,96,17,1.85
218,219,295,196,201,5,1.47
219,220,247,148,159,11,1.55
220,221,156,57,58,1,2.69
221,222,-701,28,28,0,-25.04
222,223,21,21,60,39,0.35
223,224,-581,148,148,0,-3.93
224,225,177,78,78,0,2.27
225,226,-631,98,98,0,-6.44
226,227,-604,125,125,0,-4.83
227,228,17,17,109,92,0.16
228,229,55,55,217,162,0.25
229,230,34,34,140,106,0.24
230,231,-657,72,72,0,-9.12
231,232,73,73,121,48,0.6
232,233,109,109,185,76,0.59
233,234,27,27,185,158,0.15
234,235,-610,119,119,0,-5.13
235,236,48,48,76,28,0.63
236,237,49,49,225,176,0.22
237,238,-530,199,199,0,-2.66
238,239,6,6,115,109,0.05
239,240,97,97,305,208,0.32
240,241,13,13,68,55,0.19
241,242,-567,162,162,0,-3.5
242,243,59,59,225,166,0.26
243,244,31,31,142,111,0.22
244,245,80,80,141,61,0.57
245,246,84,84,143,59,0.59
246,247,-652,77,77,0,-8.47
247,248,34,34,156,122,0.22
248,249,24,24,69,45,0.35
249,250,39,39,195,156,0.2
250,251,33,33,140,107,0.24
251,252,56,56,89,33,0.63
252,253,24,24,145,121,0.17
253,254,-672,57,57,0,-11.79
254,255,-658,71,71,0,-9.27
255,256,-655,74,74,0,-8.85
256,257,89,89,160,71,0.56
257,258,128,128,170,42,0.75
258,259,81,81,186,105,0.44
259,260,-606,123,123,0,-4.93
260,261,49,49,173,124,0.28
261,262,10,10,184,174,0.05
262,263,124,124,143,19,0.87
263,264,-531,198,198,0,-2.68
264,265,-695,34,34,0,-20.44
265,266,-633,96,96,0,-6.59
266,267,-652,77,77,0,-8.47
267,268,-623,106,106,0,-5.88
268,269,-650,79,79,0,-8.23
269,270,5,5,84,79,0.06
270,271,48,48,242,194,0.2
271,272,-602,127,127,0,-4.74
272,273,-613,116,116,0,-5.28
273,274,-679,50,50,0,-13.58
274,275,173,74,82,8,2.11
275,276,114,114,199,85,0.57
276,277,279,180,190,10,1.47
277,278,-676,53,53,0,-12.75
278,279,-574,155,155,0,-3.7
279,280,6,6,153,147,0.04
280,281,5,5,198,193,0.03
281,282,-596,133,133,0,-4.48
282,283,-580,149,149,0,-3.89
283,284,-666,63,63,0,-10.57
284,285,31,31,253,222,0.12
285,286,-564,165,165,0,-3.42
286,287,166,67,83,16,2.0
287,288,14,14,85,71,0.16
288,289,268,169,177,8,1.51
289,290,-572,157,157,0,-3.64
290,291,1,1,94,93,0.01
291,292,66,66,160,94,0.41
292,293,81,81,244,163,0.33
293,294,-680,49,49,0,-13.88
294,295,18,18,261,243,0.07
295,296,-621,108,108,0,-5.75
296,297,-671,58,58,0,-11.57
297,298,215,116,119,3,1.81
298,299,-613,116,116,0,-5.28
299,300,142,43,59,16,2.41
300,301,-705,24,24,0,-29.38
301,302,6,6,123,117,0.05
302,303,31,31,114,83,0.27
303,304,-689,40,40,0,-17.23
304,305,-699,30,30,0,-23.3
305,306,1,1,161,160,0.01
306,307,228,129,140,11,1.63
307,308,251,152,165,13,1.52
308,309,-599,130,130,0,-4.61
309,310,90,90,181,91,0.5
310,311,129,129,154,25,0.84
311,312,97,97,186,89,0.52
312,313,-571,158,158,0,-3.61
313,314,4,4,74,70,0.05
314,315,-659,70,70,0,-9.41
315,316,-630,99,99,0,-6.36
316,317,27,27,48,21,0.56
317,318,-697,32,32,0,-21.78
318,319,118,118,160,42,0.74
319,320,27,27,53,26,0.51
320,321,-675,54,54,0,-12.5
321,322,2,2,179,177,0.01
322,323,-701,28,28,0,-25.04
323,324,-687,42,42,0,-16.36
324,325,51,51,165,114,0.31
325,326,106,106,164,58,0.65
326,327,47,47,179,132,0.26
327,328,-686,43,43,0,-15.95
328,329,19,19,108,89,0.18
329,330,-605,124,124,0,-4.88
330,331,119,119,186,67,0.64
331,332,56,56,158,102,0.35
332,333,129,30,39,9,3.31
333,334,-583,146,146,0,-3.99
334,335,9,9,101,92,0.09
335,336,48,48,273,225,0.18
336,337,46,46,234,188,0.2
337,338,17,17,93,76,0.18
338,339,77,77,105,28,0.73
339,340,-680,49,49,0,-13.88
340,341,-686,43,43,0,-15.95
341,342,163,163,193,30,0.84
342,343,-690,39,39,0,-17.69
343,344,141,42,48,6,2.94
344,345,36,36,264,228,0.14
345,346,-650,79,79,0,-8.23
346,347,57,57,86,29,0.66
347,348,17,17,161,144,0.11
348,349,10,10,35,25,0.29
349,350,21,21,233,212,0.09
350,351,-666,63,63,0,-10.57
351,352,226,226,248,22,0.91
352,353,85,85,138,53,0.62
353,354,-599,130,130,0,-4.61
354,355,27,27,149,122,0.18
355,356,-671,58,58,0,-11.57
356,357,-531,198,198,0,-2.68
357,358,-632,97,97,0,-6.52
358,359,-607,122,122,0,-4.98
359,360,23,23,232,209,0.1
360,361,6,6,123,117,0.05
361,362,23,23,233,210,0.1
362,363,164,65,67,2,2.45
363,364,28,28,137,109,0.2
364,365,17,17,63,46,0.27
365,366,46,46,157,111,0.29
366,367,19,19,191,172,0.1
367,368,24,24,237,213,0.1
368,369,45,45,130,85,0.35
369,370,4,4,102,98,0.04
370,371,1,1,145,144,0.01
371,372,11,11,64,53,0.17
372,373,4,4,168,164,0.02
373,374,209,110,111,1,1.88
374,375,9,9,125,116,0.07
375,376,39,39,229,190,0.17
376,377,12,12,243,231,0.05
377,378,37,37,114,77,0.32
378,379,108,108,206,98,0.52
379,380,33,33,262,229,0.13
380,381,27,27,118,91,0.23
381,382,37,37,404,367,0.09
382,383,13,13,474,461,0.03
383,384,40,40,168,128,0.24
384,385,23,23,129,106,0.18
385,386,19,19,103,84,0.18
386,387,25,25,69,44,0.36
387,388,19,19,88,69,0.22
388,389,175,175,332,157,0.53
389,390,35,35,151,116,0.23
390,391,15,15,119,104,0.13
391,392,55,55,179,124,0.31
392,393,7,7,104,97,0.07
393,394,34,34,143,109,0.24
394,395,20,20,89,69,0.22
395,396,135,36,46,10,2.93
396,397,19,19,132,113,0.14
397,398,5,5,309,304,0.02
398,399,63,63,312,249,0.2
399,400,35,35,100,65,0.35
400,401,17,17,86,69,0.2
401,402,8,8,132,124,0.06
402,403,1,1,145,144,0.01
403,404,54,54,87,33,0.62
404,405,75,75,179,104,0.42
405,406,31,31,55,24,0.56
406,407,31,31,178,147,0.17
407,408,24,24,210,186,0.11
408,409,16,16,146,130,0.11
409,410,20,20,117,97,0.17
410,411,12,12,37,25,0.32
411,412,1,1,107,106,0.01
412,413,11,11,49,38,0.22
413,414,39,39,202,163,0.19
414,415,14,14,161,147,0.09
415,416,5,5,157,152,0.03
416,417,3,3,118,115,0.03
417,418,21,21,148,127,0.14
418,419,9,9,111,102,0.08
419,420,11,11,77,66,0.14
420,421,22,22,223,201,0.1
421,422,15,15,136,121,0.11
422,423,46,46,270,224,0.17
423,424,22,22,78,56,0.28
424,425,3,3,121,118,0.02
425,426,24,24,185,161,0.13
426,427,112,112,187,75,0.6
427,428,7,7,104,97,0.07
428,429,2,2,83,81,0.02
429,430,49,49,366,317,0.13
430,431,78,78,231,153,0.34
431,432,76,76,108,32,0.7
432,433,37,37,67,30,0.55
433,434,2,2,190,188,0.01
434,435,15,15,179,164,0.08
435,436,87,87,380,293,0.23
436,437,9,9,278,269,0.03
437,438,27,27,169,142,0.16
438,439,1,1,84,83,0.01
439,440,26,26,154,128,0.17
440,441,53,53,193,140,0.27
441,442,5,5,167,162,0.03
442,443,14,14,75,61,0.19
443,444,4,4,117,113,0.03
444,445,12,12,173,161,0.07
445,446,39,39,217,178,0.18
446,447,19,19,40,21,0.48
447,448,-610,119,119,0,-5.13
448,449,51,51,205,154,0.25
449,450,149,50,55,5,2.71
450,451,109,109,265,156,0.41
451,452,53,53,157,104,0.34
452,453,26,26,332,306,0.08
453,454,54,54,212,158,0.25
454,455,20,20,357,337,0.06
455,456,16,16,94,78,0.17
456,457,45,45,181,136,0.25
457,458,53,53,288,235,0.18
458,459,23,23,246,223,0.09
459,460,58,58,229,171,0.25
460,461,-577,152,152,0,-3.8
461,462,120,120,140,20,0.86
462,463,133,133,207,74,0.64
463,464,-679,50,50,0,-13.58
464,465,36,36,145,109,0.25
465,466,-676,53,53,0,-12.75
466,467,57,57,247,190,0.23
467,468,15,15,283,268,0.05
468,469,111,12,22,10,5.05
469,470,-648,81,81,0,-8.0
470,471,42,42,269,227,0.16
471,472,-503,226,226,0,-2.23
472,473,42,42,101,59,0.42
473,474,-562,167,167,0,-3.37
474,475,42,42,239,197,0.18
475,476,55,55,333,278,0.17
476,477,113,113,246,133,0.46
477,478,-706,23,23,0,-30.7
478,479,-615,114,114,0,-5.39
479,480,66,66,201,135,0.33
480,481,75,75,157,82,0.48
481,482,6,6,161,155,0.04
482,483,6,6,173,167,0.03
483,484,-244,485,485,0,-0.5
484,485,-640,89,89,0,-7.19
485,486,-586,143,143,0,-4.1
486,487,-710,19,19,0,-37.37
487,488,-514,215,215,0,-2.39
488,489,23,23,228,205,0.1
489,490,-596,133,133,0,-4.48
490,491,206,206,259,53,0.8
491,492,-623,106,106,0,-5.88
492,493,299,299,360,61,0.83
493,494,72,72,277,205,0.26
494,495,57,57,158,101,0.36
495,496,300,300,344,44,0.87
496,497,50,50,124,74,0.4
497,498,29,29,213,184,0.14
498,499,6,6,265,259,0.02
499,500,17,17,413,396,0.04
500,501,165,165,199,34,0.83
501,502,4,4,119,115,0.03
502,503,13,13,405,392,0.03
503,504,1,1,77,76,0.01
504,505,-693,36,36,0,-19.25
505,506,10,10,223,213,0.04
506,507,109,109,213,104,0.51
507,508,135,135,272,137,0.5
508,509,-524,205,205,0,-2.56
509,510,-593,136,136,0,-4.36
510,511,-672,57,57,0,-11.79
511,512,-663,66,66,0,-10.05
512,513,22,22,80,58,0.28
513,514,188,89,102,13,1.84
514,515,97,97,179,82,0.54
515,516,-609,120,120,0,-5.08
516,517,275,176,184,8,1.49
517,518,-693,36,36,0,-19.25
518,519,-595,134,134,0,-4.44
519,520,3,3,395,392,0.01
520,521,137,137,239,102,0.57
521,522,8,8,157,149,0.05
522,523,-479,250,250,0,-1.92
523,524,86,86,185,99,0.46
524,525,-633,96,96,0,-6.59
525,526,25,25,149,124,0.17
526,527,155,155,240,85,0.65
527,528,1,1,161,160,0.01
528,529,288,189,189,0,1.52
529,530,86,86,291,205,0.3
530,531,-612,117,117,0,-5.23
531,532,52,52,148,96,0.35
532,533,184,184,222,38,0.83
533,534,31,31,202,171,0.15
534,535,-682,47,47,0,-14.51
535,536,195,96,107,11,1.82
536,537,67,67,105,38,0.64
537,538,-546,183,183,0,-2.98
538,539,50,50,111,61,0.45
539,540,-670,59,59,0,-11.36
540,541,88,88,145,57,0.61
541,542,7,7,273,266,0.03
542,543,-642,87,87,0,-7.38
543,544,63,63,173,110,0.36
544,545,50,50,253,203,0.2
545,546,58,58,166,108,0.35
546,547,-590,139,139,0,-4.24
547,548,211,211,284,73,0.74
548,549,-612,117,117,0,-5.23
549,550,35,35,143,108,0.24
550,551,85,85,115,30,0.74
551,552,285,186,199,13,1.43
552,553,19,19,104,85,0.18
553,554,-620,109,109,0,-5.69
554,555,101,101,122,21,0.83
555,556,-679,50,50,0,-13.58
556,557,57,57,81,24,0.7
557,558,66,66,236,170,0.28
558,559,20,20,195,175,0.1
559,560,260,161,165,4,1.58
560,561,236,236,442,206,0.53
561,562,93,93,144,51,0.65
562,563,-665,64,64,0,-10.39
563,564,129,129,350,221,0.37
564,565,-582,147,147,0,-3.96
565,566,39,39,120,81,0.32
566,567,-585,144,144,0,-4.06
567,568,-664,65,65,0,-10.22
568,569,112,112,347,235,0.32
569,570,38,38,341,303,0.11
570,571,60,60,87,27,0.69
571,572,12,12,131,119,0.09
572,573,48,48,217,169,0.22
573,574,9,9,81,72,0.11
574,575,70,70,160,90,0.44
575,576,-633,96,96,0,-6.59
576,577,77,77,177,100,0.44
577,578,322,223,227,4,1.42
578,579,83,83,169,86,0.49
579,580,155,155,193,38,0.8
580,581,-613,116,116,0,-5.28
581,582,-494,235,235,0,-2.1
582,583,-500,229,229,0,-2.18
583,584,-709,20,20,0,-35.45
584,585,24,24,219,195,0.11
585,586,48,48,97,49,0.49
586,587,30,30,138,108,0.22
587,588,35,35,314,279,0.11
588,589,25,25,106,81,0.24
589,590,-537,192,192,0,-2.8
590,591,198,99,114,15,1.74
591,592,-656,73,73,0,-8.99
592,593,-464,265,265,0,-1.75
593,594,165,165,434,269,0.38
594,595,-674,55,55,0,-12.25
595,596,194,194,290,96,0.67
596,597,28,28,238,210,0.12
597,598,-642,87,87,0,-7.38
598,599,-570,159,159,0,-3.58
599,600,-711,18,18,0,-39.5
600,601,-661,68,68,0,-9.72
601,602,21,21,326,305,0.06
602,603,-696,33,33,0,-21.09
603,604,-628,101,101,0,-6.22
604,605,172,73,83,10,2.07
605,606,-614,115,115,0,-5.34
606,607,105,105,125,20,0.84
607,608,57,57,319,262,0.18
608,609,52,52,201,149,0.26
609,610,11,11,284,273,0.04
610,611,-535,194,194,0,-2.76
611,612,7,7,129,122,0.05
612,613,23,23,121,98,0.19
613,614,13,13,160,147,0.08
614,615,-702,27,27,0,-26.0
615,616,44,44,137,93,0.32
616,617,-559,170,170,0,-3.29
617,618,92,92,159,67,0.58
618,619,1,1,121,120,0.01
619,620,79,79,256,177,0.31
620,621,-631,98,98,0,-6.44
621,622,55,55,121,66,0.45
622,623,-701,28,28,0,-25.04
623,624,30,30,177,147,0.17
624,625,-667,62,62,0,-10.76
625,626,-631,98,98,0,-6.44
626,627,7,7,73,66,0.1
627,628,-696,33,33,0,-21.09
628,629,-682,47,47,0,-14.51
629,630,5,5,354,349,0.01
630,631,-598,131,131,0,-4.56
631,632,-579,150,150,0,-3.86
632,633,10,10,134,124,0.07
633,634,-614,115,115,0,-5.34
634,635,90,90,184,94,0.49
635,636,37,37,145,108,0.26
636,637,372,273,278,5,1.34
637,638,168,168,261,93,0.64
638,639,19,19,366,347,0.05
639,640,133,133,198,65,0.67
640,641,188,89,97,8,1.94
641,642,17,17,124,107,0.14
642,643,-576,153,153,0,-3.76
643,644,13,13,202,189,0.06
644,645,-683,46,46,0,-14.85
645,646,28,28,120,92,0.23
646,647,15,15,156,141,0.1
647,648,31,31,106,75,0.29
648,649,37,37,199,162,0.19
649,650,-659,70,70,0,-9.41
650,651,2,2,202,200,0.01
651,652,34,34,262,228,0.13
652,653,18,18,213,195,0.08
653,654,116,116,185,69,0.63
654,655,162,63,69,6,2.35
655,656,52,52,195,143,0.27
656,657,29,29,114,85,0.25
657,658,152,152,176,24,0.86
658,659,23,23,114,91,0.2
659,660,118,118,138,20,0.86
660,661,200,200,221,21,0.9
661,662,-643,86,86,0,-7.48
662,663,-711,18,18,0,-39.5
663,664,75,75,94,19,0.8
664,665,89,89,290,201,0.31
665,666,77,77,178,101,0.43
666,667,46,46,179,133,0.26
667,668,99,99,170,71,0.58
668,669,12,12,134,122,0.09
669,670,-524,205,205,0,-2.56
670,671,111,111,260,149,0.43
671,672,-442,287,287,0,-1.54
672,673,45,45,101,56,0.45
673,674,164,65,71,6,2.31
674,675,22,22,263,241,0.08
675,676,11,11,140,129,0.08
676,677,160,61,62,1,2.58
677,678,72,72,109,37,0.66
678,679,-665,64,64,0,-10.39
679,680,103,103,175,72,0.59
680,681,32,32,177,145,0.18
681,682,60,60,304,244,0.2
682,683,108,108,151,43,0.72
683,684,-691,38,38,0,-18.18
684,685,-671,58,58,0,-11.57
685,686,-668,61,61,0,-10.95
686,687,-604,125,125,0,-4.83
687,688,-710,19,19,0,-37.37
688,689,-573,156,156,0,-3.67
689,690,126,126,229,103,0.55
690,691,75,75,369,294,0.2
691,692,-619,110,110,0,-5.63
692,693,17,17,178,161,0.1
693,694,109,109,361,252,0.3
694,695,9,9,175,166,0.05
695,696,79,79,220,141,0.36
696,697,36,36,176,140,0.2
697,698,-702,27,27,0,-26.0
698,699,137,137,203,66,0.67
699,700,-688,41,41,0,-16.78
700,701,59,59,111,52,0.53
701,702,84,84,198,114,0.42
702,703,25,25,183,158,0.14
703,704,-667,62,62,0,-10.76
704,705,-701,28,28,0,-25.04
705,706,-636,93,93,0,-6.84
706,707,113,14,280,266,0.4
